tanggal,komoditi,satuan,harga
2018-11-12,Cabai Merah Besar,Kg,35500
2018-11-13,Cabai Merah Besar,Kg,37160
2018-11-14,Cabai Merah Besar,Kg,37160
2018-11-15,Cabai Merah Besar,Kg,36160
2018-11-16,Cabai Merah Besar,Kg,37160
2018-11-19,Cabai Merah Besar,Kg,35660
2018-11-21,Cabai Merah Besar,Kg,35860
2018-11-22,Cabai Merah Besar,Kg,36160
2018-11-23,Cabai Merah Besar,Kg,37160
2018-11-26,Cabai Merah Besar,Kg,36660
2018-11-27,Cabai Merah Besar,Kg,34660
2018-11-28,Cabai Merah Besar,Kg,37660
2018-11-29,Cabai Merah Besar,Kg,37160
2018-11-30,Cabai Merah Besar,Kg,37660
2018-11-01,Cabai Rawit Merah,Kg,37640
2018-11-02,Cabai Rawit Merah,Kg,35640
2018-11-05,Cabai Rawit Merah,Kg,35240
2018-11-06,Cabai Rawit Merah,Kg,34240
2018-11-07,Cabai Rawit Merah,Kg,35240
2018-11-08,Cabai Rawit Merah,Kg,37640
2018-11-09,Cabai Rawit Merah,Kg,39140
2018-11-12,Cabai Rawit Merah,Kg,36140
2018-11-13,Cabai Rawit Merah,Kg,39660
2018-11-14,Cabai Rawit Merah,Kg,40160
2018-11-15,Cabai Rawit Merah,Kg,37860
2018-11-16,Cabai Rawit Merah,Kg,35860
2018-11-19,Cabai Rawit Merah,Kg,36860
2018-11-21,Cabai Rawit Merah,Kg,34460
2018-11-22,Cabai Rawit Merah,Kg,35360
2018-11-23,Cabai Rawit Merah,Kg,33860
2018-11-26,Cabai Rawit Merah,Kg,33860
2018-11-27,Cabai Rawit Merah,Kg,32860
2018-11-28,Cabai Rawit Merah,Kg,34860
2018-11-29,Cabai Rawit Merah,Kg,34360
2018-11-30,Cabai Rawit Merah,Kg,34860
2018-11-01,Cabai Rawit Hijau,Kg,37260
2018-11-02,Cabai Rawit Hijau,Kg,35160
2018-11-05,Cabai Rawit Hijau,Kg,34360
2018-11-06,Cabai Rawit Hijau,Kg,33360
2018-11-07,Cabai Rawit Hijau,Kg,34060
2018-11-08,Cabai Rawit Hijau,Kg,33760
2018-11-09,Cabai Rawit Hijau,Kg,35260
2018-11-12,Cabai Rawit Hijau,Kg,32760
2018-11-13,Cabai Rawit Hijau,Kg,32540
2018-11-14,Cabai Rawit Hijau,Kg,32040
2018-11-15,Cabai Rawit Hijau,Kg,33200
2018-11-16,Cabai Rawit Hijau,Kg,32400
2018-11-19,Cabai Rawit Hijau,Kg,34000
2018-11-21,Cabai Rawit Hijau,Kg,31600
2018-11-22,Cabai Rawit Hijau,Kg,32700
2018-11-23,Cabai Rawit Hijau,Kg,30200
2018-11-26,Cabai Rawit Hijau,Kg,30200
2018-11-27,Cabai Rawit Hijau,Kg,30200
2018-11-28,Cabai Rawit Hijau,Kg,32200
2018-11-29,Cabai Rawit Hijau,Kg,34300
2018-11-30,Cabai Rawit Hijau,Kg,34200
2018-11-01,Bawang Merah (Medium),Kg,25260
2018-11-02,Bawang Merah (Medium),Kg,26960
2018-11-05,Bawang Merah (Medium),Kg,26160
2018-11-06,Bawang Merah (Medium),Kg,26160
2018-11-07,Bawang Merah (Medium),Kg,27660
2018-11-08,Bawang Merah (Medium),Kg,26560
2018-11-09,Bawang Merah (Medium),Kg,27060
2018-11-12,Bawang Merah (Medium),Kg,27860
2018-11-13,Bawang Merah (Medium),Kg,29140
2018-11-14,Bawang Merah (Medium),Kg,28340
2018-11-15,Bawang Merah (Medium),Kg,28060
2018-11-16,Bawang Merah (Medium),Kg,27060
2018-11-19,Bawang Merah (Medium),Kg,27360
2018-11-21,Bawang Merah (Medium),Kg,28760
2018-11-22,Bawang Merah (Medium),Kg,29460
2018-11-23,Bawang Merah (Medium),Kg,29260
2018-11-26,Bawang Merah (Medium),Kg,29060
2018-11-27,Bawang Merah (Medium),Kg,28660
2018-11-28,Bawang Merah (Medium),Kg,30960
2018-11-29,Bawang Merah (Medium),Kg,30060
2018-11-30,Bawang Merah (Medium),Kg,30060
2018-11-01,"Bawang Putih Impor, Kating",Kg,29000
2018-11-02,"Bawang Putih Impor, Kating",Kg,29600
2018-11-05,"Bawang Putih Impor, Kating",Kg,28700
2018-11-06,"Bawang Putih Impor, Kating",Kg,28600
2018-11-07,"Bawang Putih Impor, Kating",Kg,30100
2018-11-08,"Bawang Putih Impor, Kating",Kg,29600
2018-11-09,"Bawang Putih Impor, Kating",Kg,29300
2018-11-12,"Bawang Putih Impor, Kating",Kg,28600
2018-11-13,"Bawang Putih Impor, Kating",Kg,28740
2018-11-14,"Bawang Putih Impor, Kating",Kg,28940
2018-11-15,"Bawang Putih Impor, Kating",Kg,29460
2018-11-16,"Bawang Putih Impor, Kating",Kg,28160
2018-11-19,"Bawang Putih Impor, Kating",Kg,28660
2018-11-21,"Bawang Putih Impor, Kating",Kg,29260
2018-11-22,"Bawang Putih Impor, Kating",Kg,29500
2018-11-23,"Bawang Putih Impor, Kating",Kg,29600
2018-11-26,"Bawang Putih Impor, Kating",Kg,29600
2018-11-27,"Bawang Putih Impor, Kating",Kg,29600
2018-11-28,"Bawang Putih Impor, Kating",Kg,32600
2018-11-29,"Bawang Putih Impor, Kating",Kg,28600
2018-11-30,"Bawang Putih Impor, Kating",Kg,30100
2018-11-01,"Bawang Putih Impor, Honan",Kg,26500
2018-11-02,"Bawang Putih Impor, Honan",Kg,26500
2018-11-05,"Bawang Putih Impor, Honan",Kg,26500
2018-11-06,"Bawang Putih Impor, Honan",Kg,26500
2018-11-07,"Bawang Putih Impor, Honan",Kg,26500
2018-11-08,"Bawang Putih Impor, Honan",Kg,26500
2018-11-09,"Bawang Putih Impor, Honan",Kg,25000
2018-11-12,"Bawang Putih Impor, Honan",Kg,26500
2018-11-13,"Bawang Putih Impor, Honan",Kg,25000
2018-11-14,"Bawang Putih Impor, Honan",Kg,26500
2018-11-15,"Bawang Putih Impor, Honan",Kg,26500
2018-11-16,"Bawang Putih Impor, Honan",Kg,24000
2018-11-19,"Bawang Putih Impor, Honan",Kg,24000
2018-11-21,"Bawang Putih Impor, Honan",Kg,26500
2018-11-22,"Bawang Putih Impor, Honan",Kg,26500
2018-11-23,"Bawang Putih Impor, Honan",Kg,26500
2018-11-26,"Bawang Putih Impor, Honan",Kg,26500
2018-11-27,"Bawang Putih Impor, Honan",Kg,28000
2018-11-28,"Bawang Putih Impor, Honan",Kg,28000
2018-11-29,"Bawang Putih Impor, Honan",Kg,26500
2018-11-30,"Bawang Putih Impor, Honan",Kg,28000
2018-11-01,Ikan Teri Asin,Kg,106640
2018-11-02,Ikan Teri Asin,Kg,108340
2018-11-05,Ikan Teri Asin,Kg,108340
2018-11-06,Ikan Teri Asin,Kg,106340
2018-11-07,Ikan Teri Asin,Kg,112340
2018-11-08,Ikan Teri Asin,Kg,108840
2018-11-09,Ikan Teri Asin,Kg,108340
2018-11-12,Ikan Teri Asin,Kg,108340
2018-11-13,Ikan Teri Asin,Kg,110500
2018-11-14,Ikan Teri Asin,Kg,111500
2018-11-15,Ikan Teri Asin,Kg,122340
2018-11-16,Ikan Teri Asin,Kg,118040
2018-11-19,Ikan Teri Asin,Kg,119340
2018-11-21,Ikan Teri Asin,Kg,121340
2018-11-22,Ikan Teri Asin,Kg,122660
2018-11-23,Ikan Teri Asin,Kg,116660
2018-11-26,Ikan Teri Asin,Kg,118660
2018-11-27,Ikan Teri Asin,Kg,118660
2018-11-28,Ikan Teri Asin,Kg,120660
2018-11-29,Ikan Teri Asin,Kg,125660
2018-11-30,Ikan Teri Asin,Kg,120660
2018-11-01,Ikan Kembung,Kg,35200
2018-11-02,Ikan Kembung,Kg,36200
2018-11-05,Ikan Kembung,Kg,37200
2018-11-06,Ikan Kembung,Kg,37200
2018-11-07,Ikan Kembung,Kg,37200
2018-11-08,Ikan Kembung,Kg,37200
2018-11-09,Ikan Kembung,Kg,36700
2018-11-12,Ikan Kembung,Kg,35200
2018-11-13,Ikan Kembung,Kg,38360
2018-11-14,Ikan Kembung,Kg,37860
2018-11-15,Ikan Kembung,Kg,38940
2018-11-16,Ikan Kembung,Kg,37740
2018-11-19,Ikan Kembung,Kg,37940
2018-11-21,Ikan Kembung,Kg,38940
2018-11-22,Ikan Kembung,Kg,37660
2018-11-23,Ikan Kembung,Kg,37660
2018-11-26,Ikan Kembung,Kg,37660
2018-11-27,Ikan Kembung,Kg,37660
2018-11-28,Ikan Kembung,Kg,38660
2018-11-29,Ikan Kembung,Kg,40660
2018-11-30,Ikan Kembung,Kg,39660
2018-11-01,Kacang Hijau,Kg,20860
2018-11-02,Kacang Hijau,Kg,21460
2018-11-05,Kacang Hijau,Kg,22260
2018-11-06,Kacang Hijau,Kg,21960
2018-11-07,Kacang Hijau,Kg,22560
2018-11-08,Kacang Hijau,Kg,22660
2018-11-09,Kacang Hijau,Kg,22360
2018-11-12,Kacang Hijau,Kg,21860
2018-11-13,Kacang Hijau,Kg,22600
2018-11-14,Kacang Hijau,Kg,22600
2018-11-15,Kacang Hijau,Kg,23600
2018-11-16,Kacang Hijau,Kg,22400
2018-11-19,Kacang Hijau,Kg,22800
2018-11-21,Kacang Hijau,Kg,23200
2018-11-22,Kacang Hijau,Kg,22900
2018-11-23,Kacang Hijau,Kg,22600
2018-11-26,Kacang Hijau,Kg,22700
2018-11-27,Kacang Hijau,Kg,22600
2018-11-28,Kacang Hijau,Kg,22600
2018-11-29,Kacang Hijau,Kg,23000
2018-11-30,Kacang Hijau,Kg,22100
2018-11-01,Kacang Tanah,Kg,25260
2018-11-02,Kacang Tanah,Kg,24060
2018-11-05,Kacang Tanah,Kg,24060
2018-11-06,Kacang Tanah,Kg,23560
2018-11-07,Kacang Tanah,Kg,24960
2018-11-08,Kacang Tanah,Kg,23960
2018-11-09,Kacang Tanah,Kg,24360
2018-11-12,Kacang Tanah,Kg,24160
2018-11-13,Kacang Tanah,Kg,25100
2018-11-14,Kacang Tanah,Kg,25000
2018-11-15,Kacang Tanah,Kg,25740
2018-11-16,Kacang Tanah,Kg,24740
2018-11-19,Kacang Tanah,Kg,24940
2018-11-21,Kacang Tanah,Kg,25240
2018-11-22,Kacang Tanah,Kg,25200
2018-11-23,Kacang Tanah,Kg,24600
2018-11-26,Kacang Tanah,Kg,25000
2018-11-27,Kacang Tanah,Kg,24800
2018-11-28,Kacang Tanah,Kg,25400
2018-11-29,Kacang Tanah,Kg,25500
2018-11-30,Kacang Tanah,Kg,24900
2018-11-01,Ketela Pohon,Kg,5200
2018-11-02,Ketela Pohon,Kg,5400
2018-11-05,Ketela Pohon,Kg,5400
2018-11-06,Ketela Pohon,Kg,5400
2018-11-07,Ketela Pohon,Kg,5400
2018-11-08,Ketela Pohon,Kg,5400
2018-11-09,Ketela Pohon,Kg,5400
2018-11-12,Ketela Pohon,Kg,5400
2018-11-13,Ketela Pohon,Kg,5260
2018-11-14,Ketela Pohon,Kg,5260
2018-11-15,Ketela Pohon,Kg,5200
2018-11-16,Ketela Pohon,Kg,5200
2018-11-19,Ketela Pohon,Kg,5200
2018-11-21,Ketela Pohon,Kg,5200
2018-11-22,Ketela Pohon,Kg,5200
2018-11-23,Ketela Pohon,Kg,5400
2018-11-26,Ketela Pohon,Kg,5400
2018-11-27,Ketela Pohon,Kg,5200
2018-11-28,Ketela Pohon,Kg,5200
2018-11-29,Ketela Pohon,Kg,5200
2018-11-30,Ketela Pohon,Kg,5200
2018-12-03,Beras Medium,Kg,10790
2018-12-04,Beras Medium,Kg,10590
2018-12-05,Beras Medium,Kg,10500
2018-12-06,Beras Medium,Kg,10450
2018-12-07,Beras Medium,Kg,10500
2018-12-10,Beras Medium,Kg,10500
2018-12-11,Beras Medium,Kg,10350
2018-12-12,Beras Medium,Kg,10590
2018-12-13,Beras Medium,Kg,10540
2018-12-14,Beras Medium,Kg,10590
2018-12-17,Beras Medium,Kg,10550
2018-12-18,Beras Medium,Kg,13262
2018-12-19,Beras Medium,Kg,13387
2018-12-20,Beras Medium,Kg,13250
2018-12-21,Beras Medium,Kg,13187
2018-12-26,Beras Medium,Kg,13187
2018-12-27,Beras Medium,Kg,13250
2018-12-28,Beras Medium,Kg,13375
2018-12-31,Beras Medium,Kg,13375
2018-12-03,Beras Premium,Kg,13137
2018-12-04,Beras Premium,Kg,13012
2018-12-05,Beras Premium,Kg,13125
2018-12-06,Beras Premium,Kg,13062
2018-12-07,Beras Premium,Kg,12625
2018-12-10,Beras Premium,Kg,12625
2018-12-11,Beras Premium,Kg,12250
2018-12-12,Beras Premium,Kg,12375
2018-12-13,Beras Premium,Kg,12375
2018-12-14,Beras Premium,Kg,12375
2018-12-17,Beras Premium,Kg,12437
2018-12-18,Beras Premium,Kg,12437
2018-12-19,Beras Premium,Kg,12500
2018-12-20,Beras Premium,Kg,12500
2018-12-21,Beras Premium,Kg,12437
2018-12-26,Beras Premium,Kg,12375
2018-12-27,Beras Premium,Kg,12700
2018-12-28,Beras Premium,Kg,12825
2018-12-31,Beras Premium,Kg,12825
2018-12-03,Gula Pasir,Kg,12900
2018-12-04,Gula Pasir,Kg,12600
2018-12-05,Gula Pasir,Kg,12810
2018-12-06,Gula Pasir,Kg,12860
2018-12-07,Gula Pasir,Kg,12760
2018-12-10,Gula Pasir,Kg,12760
2018-12-11,Gula Pasir,Kg,12460
2018-12-12,Gula Pasir,Kg,12490
2018-12-13,Gula Pasir,Kg,12540
2018-12-14,Gula Pasir,Kg,12890
2018-12-17,Gula Pasir,Kg,12910
2018-12-18,Gula Pasir,Kg,12510
2018-12-19,Gula Pasir,Kg,12460
2018-12-20,Gula Pasir,Kg,12360
2018-12-21,Gula Pasir,Kg,12360
2018-12-26,Gula Pasir,Kg,12560
2018-12-27,Gula Pasir,Kg,13060
2018-12-28,Gula Pasir,Kg,12910
2018-12-31,Gula Pasir,Kg,12910
2018-12-03,Minyak Goreng Bimoli Botol,Liter,13640
2018-12-04,Minyak Goreng Bimoli Botol,Liter,13340
2018-12-05,Minyak Goreng Bimoli Botol,Liter,13300
2018-12-06,Minyak Goreng Bimoli Botol,Liter,13300
2018-12-07,Minyak Goreng Bimoli Botol,Liter,13400
2018-12-10,Minyak Goreng Bimoli Botol,Liter,13400
2018-12-11,Minyak Goreng Bimoli Botol,Liter,13500
2018-12-12,Minyak Goreng Bimoli Botol,Liter,13460
2018-12-13,Minyak Goreng Bimoli Botol,Liter,13460
2018-12-14,Minyak Goreng Bimoli Botol,Liter,13060
2018-12-17,Minyak Goreng Bimoli Botol,Liter,13060
2018-12-18,Minyak Goreng Bimoli Botol,Liter,13340
2018-12-19,Minyak Goreng Bimoli Botol,Liter,13140
2018-12-20,Minyak Goreng Bimoli Botol,Liter,13140
2018-12-21,Minyak Goreng Bimoli Botol,Liter,13340
2018-12-26,Minyak Goreng Bimoli Botol,Liter,13240
2018-12-27,Minyak Goreng Bimoli Botol,Liter,13560
2018-12-28,Minyak Goreng Bimoli Botol,Liter,13560
2018-12-31,Minyak Goreng Bimoli Botol,Liter,13560
2018-12-03,Minyak Goreng Curah,Liter,12060
2018-12-04,Minyak Goreng Curah,Liter,11660
2018-12-05,Minyak Goreng Curah,Liter,11760
2018-12-06,Minyak Goreng Curah,Liter,11810
2018-12-07,Minyak Goreng Curah,Liter,11660
2018-12-10,Minyak Goreng Curah,Liter,11860
2018-12-11,Minyak Goreng Curah,Liter,11860
2018-12-12,Minyak Goreng Curah,Liter,11950
2018-12-13,Minyak Goreng Curah,Liter,11950
2018-12-14,Minyak Goreng Curah,Liter,11600
2018-12-17,Minyak Goreng Curah,Liter,11760
2018-12-18,Minyak Goreng Curah,Liter,11560
2018-12-19,Minyak Goreng Curah,Liter,11560
2018-12-20,Minyak Goreng Curah,Liter,11560
2018-12-21,Minyak Goreng Curah,Liter,11260
2018-12-26,Minyak Goreng Curah,Liter,11560
2018-12-27,Minyak Goreng Curah,Liter,11600
2018-12-28,Minyak Goreng Curah,Liter,11700
2018-12-31,Minyak Goreng Curah,Liter,11700
2018-12-03,"Daging Sapi, Lokal, Paha Belakang",Kg,118000
2018-12-04,"Daging Sapi, Lokal, Paha Belakang",Kg,122500
2018-12-05,"Daging Sapi, Lokal, Paha Belakang",Kg,123160
2018-12-06,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-07,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-10,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-11,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-12,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-13,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-14,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-17,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-18,"Daging Sapi, Lokal, Paha Belakang",Kg,123340
2018-12-19,"Daging Sapi, Lokal, Paha Belakang",Kg,123340
2018-12-20,"Daging Sapi, Lokal, Paha Belakang",Kg,123340
2018-12-21,"Daging Sapi, Lokal, Paha Belakang",Kg,123340
2018-12-26,"Daging Sapi, Lokal, Paha Belakang",Kg,122840
2018-12-27,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-28,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-31,"Daging Sapi, Lokal, Paha Belakang",Kg,123660
2018-12-03,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126666
2018-12-04,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-05,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-06,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-07,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-10,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,121666
2018-12-11,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-12,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-13,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,121666
2018-12-14,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-17,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-18,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-19,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-20,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-21,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-26,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,121666
2018-12-27,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-28,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-31,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,120000
2018-12-03,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106666
2018-12-04,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,90000
2018-12-05,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106666
2018-12-06,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106666
2018-12-07,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106666
2018-12-10,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,108333
2018-12-11,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-12-12,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-12-13,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,103333
2018-12-14,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-12-17,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,91666
2018-12-18,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-12-19,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-12-20,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-12-21,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-12-26,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,95000
2018-12-27,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,105000
2018-12-28,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106666
2018-12-31,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,105000
2018-12-03,"Daging Sapi, Lokal, Daging, Tetelan",Kg,65833
2018-12-04,"Daging Sapi, Lokal, Daging, Tetelan",Kg,65000
2018-12-05,"Daging Sapi, Lokal, Daging, Tetelan",Kg,64166
2018-12-06,"Daging Sapi, Lokal, Daging, Tetelan",Kg,66666
2018-12-07,"Daging Sapi, Lokal, Daging, Tetelan",Kg,71666
2018-12-10,"Daging Sapi, Lokal, Daging, Tetelan",Kg,73333
2018-12-11,"Daging Sapi, Lokal, Daging, Tetelan",Kg,70000
2018-12-12,"Daging Sapi, Lokal, Daging, Tetelan",Kg,73333
2018-12-13,"Daging Sapi, Lokal, Daging, Tetelan",Kg,80000
2018-12-14,"Daging Sapi, Lokal, Daging, Tetelan",Kg,66666
2018-12-17,"Daging Sapi, Lokal, Daging, Tetelan",Kg,60000
2018-12-18,"Daging Sapi, Lokal, Daging, Tetelan",Kg,63333
2018-12-19,"Daging Sapi, Lokal, Daging, Tetelan",Kg,60000
2018-12-20,"Daging Sapi, Lokal, Daging, Tetelan",Kg,64166
2018-12-21,"Daging Sapi, Lokal, Daging, Tetelan",Kg,63333
2018-12-26,"Daging Sapi, Lokal, Daging, Tetelan",Kg,66666
2018-12-27,"Daging Sapi, Lokal, Daging, Tetelan",Kg,65000
2018-12-28,"Daging Sapi, Lokal, Daging, Tetelan",Kg,70000
2018-12-31,"Daging Sapi, Lokal, Daging, Tetelan",Kg,70000
2018-12-03,"Daging Sapi, Impor, Beku",Kg,90000
2018-12-04,"Daging Sapi, Impor, Beku",Kg,90000
2018-12-05,"Daging Sapi, Impor, Beku",Kg,85000
2018-12-06,"Daging Sapi, Impor, Beku",Kg,85000
2018-12-07,"Daging Sapi, Impor, Beku",Kg,85000
2018-12-10,"Daging Sapi, Impor, Beku",Kg,85000
2018-12-11,"Daging Sapi, Impor, Beku",Kg,85000
2018-12-12,"Daging Sapi, Impor, Beku",Kg,84150
2018-12-13,"Daging Sapi, Impor, Beku",Kg,84150
2018-12-14,"Daging Sapi, Impor, Beku",Kg,84150
2018-12-17,"Daging Sapi, Impor, Beku",Kg,85850
2018-12-18,"Daging Sapi, Impor, Beku",Kg,87500
2018-12-19,"Daging Sapi, Impor, Beku",Kg,87500
2018-12-20,"Daging Sapi, Impor, Beku",Kg,86650
2018-12-21,"Daging Sapi, Impor, Beku",Kg,86650
2018-12-26,"Daging Sapi, Impor, Beku",Kg,86650
2018-12-27,"Daging Sapi, Impor, Beku",Kg,85850
2018-12-28,"Daging Sapi, Impor, Beku",Kg,85850
2018-12-31,"Daging Sapi, Impor, Beku",Kg,85850
2018-12-03,"Daging Sapi, Lokal, Has Dalam",Kg,146666
2018-12-04,"Daging Sapi, Lokal, Has Dalam",Kg,143333
2018-12-05,"Daging Sapi, Lokal, Has Dalam",Kg,146666
2018-12-06,"Daging Sapi, Lokal, Has Dalam",Kg,146666
2018-12-07,"Daging Sapi, Lokal, Has Dalam",Kg,146666
2018-12-10,"Daging Sapi, Lokal, Has Dalam",Kg,148333
2018-12-11,"Daging Sapi, Lokal, Has Dalam",Kg,143333
2018-12-12,"Daging Sapi, Lokal, Has Dalam",Kg,143333
2018-12-13,"Daging Sapi, Lokal, Has Dalam",Kg,146666
2018-12-14,"Daging Sapi, Lokal, Has Dalam",Kg,143333
2018-12-17,"Daging Sapi, Lokal, Has Dalam",Kg,143333
2018-12-18,"Daging Sapi, Lokal, Has Dalam",Kg,143333
2018-12-19,"Daging Sapi, Lokal, Has Dalam",Kg,143333
2018-12-20,"Daging Sapi, Lokal, Has Dalam",Kg,143333
2018-12-21,"Daging Sapi, Lokal, Has Dalam",Kg,143333
2018-12-26,"Daging Sapi, Lokal, Has Dalam",Kg,145000
2018-12-27,"Daging Sapi, Lokal, Has Dalam",Kg,146666
2018-12-28,"Daging Sapi, Lokal, Has Dalam",Kg,146666
2018-12-31,"Daging Sapi, Lokal, Has Dalam",Kg,146666
2018-12-03,Ayam Boiler,ekor,38060
2018-12-04,Ayam Boiler,ekor,37560
2018-12-05,Ayam Boiler,ekor,37460
2018-12-06,Ayam Boiler,ekor,37060
2018-12-07,Ayam Boiler,ekor,36860
2018-12-10,Ayam Boiler,ekor,37460
2018-12-11,Ayam Boiler,ekor,37660
2018-12-12,Ayam Boiler,ekor,37560
2018-12-13,Ayam Boiler,ekor,37360
2018-12-14,Ayam Boiler,ekor,37760
2018-12-17,Ayam Boiler,ekor,37640
2018-12-18,Ayam Boiler,ekor,39060
2018-12-19,Ayam Boiler,ekor,39060
2018-12-20,Ayam Boiler,ekor,39060
2018-12-21,Ayam Boiler,ekor,38860
2018-12-26,Ayam Boiler,ekor,39060
2018-12-27,Ayam Boiler,ekor,40200
2018-12-28,Ayam Boiler,ekor,39200
2018-12-31,Ayam Boiler,ekor,39200
2018-12-03,Ayam Kampung,ekor,93325
2018-12-04,Ayam Kampung,ekor,88325
2018-12-05,Ayam Kampung,ekor,90825
2018-12-06,Ayam Kampung,ekor,90825
2018-12-07,Ayam Kampung,ekor,90825
2018-12-10,Ayam Kampung,ekor,89575
2018-12-11,Ayam Kampung,ekor,78325
2018-12-12,Ayam Kampung,ekor,80000
2018-12-13,Ayam Kampung,ekor,84375
2018-12-14,Ayam Kampung,ekor,83750
2018-12-17,Ayam Kampung,ekor,83925
2018-12-18,Ayam Kampung,ekor,83750
2018-12-19,Ayam Kampung,ekor,83750
2018-12-20,Ayam Kampung,ekor,83750
2018-12-21,Ayam Kampung,ekor,86250
2018-12-26,Ayam Kampung,ekor,83750
2018-12-27,Ayam Kampung,ekor,95000
2018-12-28,Ayam Kampung,ekor,95000
2018-12-31,Ayam Kampung,ekor,95000
2018-12-03,Telur Ayam Ras,Kg,23940
2018-12-04,Telur Ayam Ras,Kg,23940
2018-12-05,Telur Ayam Ras,Kg,24600
2018-12-06,Telur Ayam Ras,Kg,24600
2018-12-07,Telur Ayam Ras,Kg,25400
2018-12-10,Telur Ayam Ras,Kg,25400
2018-12-11,Telur Ayam Ras,Kg,25500
2018-12-12,Telur Ayam Ras,Kg,25460
2018-12-13,Telur Ayam Ras,Kg,25260
2018-12-14,Telur Ayam Ras,Kg,26060
2018-12-17,Telur Ayam Ras,Kg,26200
2018-12-18,Telur Ayam Ras,Kg,26660
2018-12-19,Telur Ayam Ras,Kg,26660
2018-12-20,Telur Ayam Ras,Kg,26600
2018-12-21,Telur Ayam Ras,Kg,26500
2018-12-26,Telur Ayam Ras,Kg,26600
2018-12-27,Telur Ayam Ras,Kg,26740
2018-12-28,Telur Ayam Ras,Kg,26740
2018-12-31,Telur Ayam Ras,Kg,26740
2018-12-03,Telur Ayam Kampung,butir,2300
2018-12-04,Telur Ayam Kampung,butir,2200
2018-12-05,Telur Ayam Kampung,butir,2300
2018-12-06,Telur Ayam Kampung,butir,2300
2018-12-07,Telur Ayam Kampung,butir,2390
2018-12-10,Telur Ayam Kampung,butir,2340
2018-12-11,Telur Ayam Kampung,butir,2340
2018-12-12,Telur Ayam Kampung,butir,2370
